sep=,
"Time","Global Solar","Generic flat plate PV Solar Altitude","Generic flat plate PV Solar Azimuth","Generic flat plate PV Angle of Incidence","Generic flat plate PV Incident Solar","Generic flat plate PV Power Output","Wind Speed","Generic 1.5 MW Power Output","Generic 1.5 MW Operating Status","AC Primary Load","AC Primary Load Served","Autosize Genset Power Output","Autosize Genset Operating Status","Autosize Genset Fuel","Generic Large Genset (size-your-own) Power Output","Generic Large Genset (size-your-own) Operating Status","Generic Large Genset (size-your-own) Fuel","Total Electrical Load Served","Renewable Penetration","Excess Electrical Production","Unmet Electrical Load","Total Renewable Power Output","Inverter Power Input","Inverter Power Output","Rectifier Power Input","Rectifier Power Output","Generic 1kWh Li-Ion Maximum Charge Power","Generic 1kWh Li-Ion Maximum Discharge Power","Generic 1kWh Li-Ion Charge Power","Generic 1kWh Li-Ion Discharge Power","Generic 1kWh Li-Ion Input Power","Generic 1kWh Li-Ion Energy Content","Generic 1kWh Li-Ion State of Charge","Generic 1kWh Li-Ion Energy Cost","Electrolyzer Input","Electrolyzer Output","Stored Hydrogen","Excess Hydrogen","AC Required Operating Capacity","DC Required Operating Capacity","AC Operating Capacity","DC Operating Capacity"
,"kW/m2","°","°","°","kW/m2","kW","m/s","kW","status","kW","kW","kW","status","kg","kW","status","L","kW","%","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kWh","%","$/kWh","kW","kg/hr","kg","kg/hr","kW","kW","kW","kW"
"3/11/2007 1:00:00 AM","0","0","-160.3073","90","0","0","9.304849","117793.1","0","17207.85","17207.85","0","-3","0","0","0","0","17207.85","684.5309","0.00000000001455192","0","117793.1","0","0","100585.2","95555.96","173056.2","555880.2","95555.96","0","95555.96","864132.8","92.15884","0.003826505","0","0","100","0","77825.17","0","117793.1","555880.2"
"3/11/2007 2:00:00 AM","0","0","-142.3222","90","0","0","9.819412","119962.1","0","13181.18","13181.18","0","-3","0","0","0","0","13181.18","910.1014","25201.79","0","119962.1","0","0","81579.17","77500.21","77500.21","641880.6","77500.21","0","77500.21","937655.9","100","0.003809821","0","0","100","0","74480.37","0","119962.1","641880.6"
"3/11/2007 3:00:00 AM","0","0","-126.3409","90","0","0","15.78778","121500","0","12201.8","12201.8","0","-3","0","0","0","0","12201.8","995.7544","109298.2","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003809821","0","0","100","0","74171.98","0","121500","711630.8"
"3/11/2007 4:00:00 AM","0","0","-112.1712","90","0","0","17.6428","121500","0","13844.28","13844.28","0","-3","0","0","0","0","13844.28","877.619","107655.7","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003809821","0","0","100","0","75978.7","0","121500","711630.8"
"3/11/2007 5:00:00 AM","0","0","-99.26488","90","0","0","20.81063","0","0","21956.97","21956.97","0","-3","0","0","0","0","21956.97","0","0","0.000000000003637979","0","23112.6","21956.97","0","0","0","711630.8","0","23112.6","-23112.6","913293.1","97.40173","0.003809821","0","0","100","0","24152.67","0","0","711630.8"
"3/11/2007 6:00:00 AM","0.0003859027","0","-87.00401","90","0","0","28.47084","0","0","20323.12","20323.12","0","-3","0","0","0","0","20323.12","0","0","0.000000000003637979","0","21392.75","20323.12","0","0","25680.67","688518.2","0","21392.75","-21392.75","890743.1","94.9968","0.003809821","0","0","100","0","22355.43","0","0","688518.2"
"3/11/2007 7:00:00 AM","0.04091042","4.873751","-74.79839","74.83199","0.04680092","764.5002","23.49718","0","0","36838.89","36838.89","0","-3","0","0","0","0","36838.89","2.075253","0","0","764.5002","38777.78","36838.89","0","0","49450.4","667125.4","0","38013.28","-38013.28","850673.6","90.72343","0.003809821","0","0","100","0","40522.78","611.6002","0","667889.9"
"3/11/2007 8:00:00 AM","0.1525956","13.01826","-62.0989","59.89441","0.225595","3685.13","23.81342","0","0","57958.47","57958.47","0","-3","0","0","0","0","57958.47","6.358225","0","0.000000000007275958","3685.13","61008.92","57958.47","0","0","91687.38","629112.1","0","57323.79","-57323.79","790249","84.27921","0.003809821","0","0","100","0","63754.32","2948.104","0","632797.2"
"3/11/2007 9:00:00 AM","0.3284807","20.21696","-48.41471","44.97958","0.6361877","10392.22","20.07004","0","0","48903.05","48903.05","0","-3","0","0","0","0","48903.05","21.25067","0","0.000000000007275958","10392.22","51476.9","48903.05","0","0","155380.5","571788.4","0","41084.67","-41084.67","746941.9","79.66057","0.003809821","0","0","100","0","53793.36","8313.78","0","582180.6"
"3/11/2007 10:00:00 AM","0.358208","25.95752","-33.39624","30.1266","0.599299","9789.643","18.47322","121500","0","62048.59","62048.59","0","-3","0","0","0","0","62048.59","211.5917","0","0","131289.6","0","0","59451.41","56478.84","201030.1","530703.7","66268.48","0","66268.48","809809.8","86.36535","0.00379567","0","0","100","0","129003.4","7831.714","121500","540493.3"
"3/11/2007 11:00:00 AM","0.245894","29.69409","-17.01416","15.52003","0.2508548","4097.752","20.92017","0","0","61579.66","61579.66","0","-3","0","0","0","0","61579.66","6.654392","0","0.000000000007275958","4097.752","64820.69","61579.66","0","0","134761.6","590345.3","0","60722.94","-60722.94","745802.2","79.53901","0.00379567","0","0","100","0","67737.62","3278.201","0","594443.1"
"3/11/2007 12:00:00 PM","0.3242256","30.97336","0.2575097","4.79952","0.406249","6636.141","17.74498","121500","0","47589.5","47589.5","0","-3","0","0","0","0","47589.5","269.253","0","0","128136.1","0","0","73910.5","70214.98","202231.6","529622.4","76851.12","0","76851.12","818709.6","87.3145","0.00377939","0","0","100","0","113098.4","5308.912","121500","536258.5"
"3/11/2007 1:00:00 PM","0.2406093","29.61719","17.51454","15.94158","0.2423615","3959.012","18.45837","121500","0","41073.7","41073.7","0","-3","0","0","0","0","41073.7","305.4485","0","0","125459","0","0","80426.3","76404.98","125380.4","598788.4","80364","0","80364","894949.5","95.44541","0.003762514","0","0","100","0","105931.1","3167.21","121500","602747.4"
"3/11/2007 2:00:00 PM","0.08525209","25.81402","33.86043","30.56363","0.07335237","1198.222","19.11406","121500","0","54977.44","54977.44","0","-3","0","0","0","0","54977.44","223.1792","20398.11","0","122698.2","0","0","46124.45","43818.23","45016.45","671116","45016.45","0","45016.45","937655.9","100","0.003753127","0","0","100","0","121225.2","958.5779","121500","672314.2"
"3/11/2007 3:00:00 PM","0.06478737","20.02252","48.83694","45.41963","0.05575857","910.825","19.22185","0","0","38005.07","38005.07","0","-3","0","0","0","0","38005.07","2.396588","0","0.000000000007275958","910.825","40005.34","38005.07","0","0","0","711630.8","0","39094.52","-39094.52","896446.6","95.60508","0.003753127","0","0","100","0","41805.58","728.66","0","712541.6"
"3/11/2007 4:00:00 PM","0.0497546","12.78885","62.48599","60.33548","0.04320616","705.7793","15.09142","121500","0","55170.99","55170.99","0","-3","0","0","0","0","55170.99","221.5037","21347.35","0","122205.8","0","0","44981.66","42732.57","43438.35","672536.2","43438.35","0","43438.35","937655.9","100","0.003744113","0","0","100","0","121438.1","564.6234","121500","673242.1"
"3/11/2007 5:00:00 PM","0.001674239","4.623488","75.16345","75.27347","0.001406608","22.97716","11.4957","121500","0","48486.12","48486.12","0","-3","0","0","0","0","48486.12","250.6346","73036.86","0","121523","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003744113","0","0","100","0","114084.7","18.38173","121500","711653.8"
"3/11/2007 6:00:00 PM","0.0001588647","0","87.36263","90","0","0","14.24722","121500","0","61069.66","61069.66","0","-3","0","0","0","0","61069.66","198.9531","60430.34","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003744113","0","0","100","0","127926.6","0","121500","711630.8"
"3/11/2007 7:00:00 PM","0","0","99.63392","90","0","0","6.508091","58061.25","0","65185.92","65185.92","0","-3","0","0","0","0","65185.92","89.07024","0","0","58061.25","7499.651","7124.668","0","0","0","711630.8","0","7499.651","-7499.651","929750.6","99.15691","0.003744113","0","0","100","0","100735.1","0","58061.25","711630.8"
"3/11/2007 8:00:00 PM","0","0","112.5687","90","0","0","7.014428","71911.34","0","60946","60946","0","-3","0","0","0","0","60946","117.9919","2193.818","0","71911.34","0","0","8771.521","8332.945","8332.945","704131.1","8332.945","0","8332.945","937655.9","100","0.003742389","0","0","100","0","102996.3","0","71911.34","704131.1"
"3/11/2007 9:00:00 PM","0","0","126.7848","90","0","0","9.111149","116266.4","0","52067.5","52067.5","0","-3","0","0","0","0","52067.5","223.2994","64198.9","0","116266.4","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003742389","0","0","100","0","115407.5","0","116266.4","711630.8"
"3/11/2007 10:00:00 PM","0","0","142.8254","90","0","0","5.681032","38737.32","0","37396.85","37396.85","0","-3","0","0","0","0","37396.85","103.5845","1340.474","0","38737.32","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003742389","0","0","100","0","60505.2","0","38737.32","711630.8"
"3/11/2007 11:00:00 PM","0","0","160.8654","90","0","0","6.556144","59327.22","0","32599.75","32599.75","0","-3","0","0","0","0","32599.75","181.9867","26727.47","0","59327.22","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003742389","0","0","100","0","65523.34","0","59327.22","711630.8"
"3/12/2007 12:00:00 AM","0","0","-179.6276","90","0","0","6.128266","48163.54","0","14394.3","14394.3","0","-3","0","0","0","0","14394.3","334.6015","33769.24","0","48163.54","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003742389","0","0","100","0","39915.5","0","48163.54","711630.8"
"3/12/2007 1:00:00 AM","0","0","-160.3277","90","0","0","5.622259","37498.57","0","9997.785","9997.785","0","-3","0","0","0","0","9997.785","375.0688","27500.79","0","37498.57","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003742389","0","0","100","0","29746.85","0","37498.57","711630.8"
"3/12/2007 2:00:00 AM","0","0","-142.4225","90","0","0","6.815974","66172.67","0","13180.19","13180.19","0","-3","0","0","0","0","13180.19","502.0615","52992.48","0","66172.67","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003742389","0","0","100","0","47584.55","0","66172.67","711630.8"
"3/12/2007 3:00:00 AM","0","0","-126.4896","90","0","0","2.841116","0","0","14995.85","14995.85","0","-3","0","0","0","0","14995.85","0","0","0.000000000001818989","0","15785.11","14995.85","0","0","0","711630.8","0","15785.11","-15785.11","921016.9","98.22547","0.003742389","0","0","100","0","16495.44","0","0","711630.8"
"3/12/2007 4:00:00 AM","0","0","-112.344","90","0","0","5.534874","35656.8","0","11925.3","11925.3","0","-3","0","0","0","0","11925.3","299.0013","5269.392","0","35656.8","0","0","18462.11","17539.01","17539.01","695845.7","17539.01","0","17539.01","937655.9","100","0.003738765","0","0","100","0","30946.23","0","35656.8","695845.7"
"3/12/2007 5:00:00 AM","0","0","-99.44637","90","0","0","10.22031","120930.5","0","25409.26","25409.26","0","-3","0","0","0","0","25409.26","475.9309","95521.26","0","120930.5","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003738765","0","0","100","0","88415.44","0","120930.5","711630.8"
"3/12/2007 6:00:00 AM","0.0004451675","0","-87.18476","90","0","0","9.5288","118737.1","0","44155.33","44155.33","0","-3","0","0","0","0","44155.33","268.9078","74581.78","0","118737.1","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003738765","0","0","100","0","107939.4","0","118737.1","711630.8"
"3/12/2007 7:00:00 AM","0.01410424","5.235919","-74.97085","74.75993","0.0122086","199.4293","7.523658","88010.66","0","50941.6","50941.6","0","-3","0","0","0","0","50941.6","173.1593","37268.49","0","88210.09","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003738765","0","0","100","0","100041.1","159.5434","88010.66","711830.2"
"3/12/2007 8:00:00 AM","0.06760751","13.38956","-62.25404","59.81254","0.05928437","968.4194","7.442997","85460.56","0","57736.63","57736.63","0","-3","0","0","0","0","57736.63","149.6952","28692.36","0","86428.98","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003738765","0","0","100","0","106240.6","774.7355","85460.56","712599.2"
"3/12/2007 9:00:00 AM","0.05210042","20.60042","-48.5393","44.88442","0.04454775","727.6944","7.430964","85080.13","0","55374.57","55374.57","0","-3","0","0","0","0","55374.57","154.9589","30433.26","0","85807.83","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003738765","0","0","100","0","103452.1","582.1555","85080.13","712358.5"
"3/12/2007 10:00:00 AM","0.1798145","26.35259","-33.4718","30.00877","0.1656304","2705.598","8.921807","114271.1","0","49887.78","49887.78","0","-3","0","0","0","0","49887.78","234.4796","67088.88","0","116976.7","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003738765","0","0","100","0","112012.1","2164.479","114271.1","714336.4"
"3/12/2007 11:00:00 AM","0.06813697","30.0949","-17.02036","15.34401","0.05809674","949.0192","15.08805","121500","0","60386.77","60386.77","0","-3","0","0","0","0","60386.77","202.7746","62062.25","0","122449","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003738765","0","0","100","0","127175.5","759.2154","121500","712579.8"
"3/12/2007 12:00:00 PM","0.1212613","31.36895","0.3331407","4.407855","0.104757","1711.222","14.346","121500","0","49005.82","49005.82","0","-3","0","0","0","0","49005.82","251.4216","74205.4","0","123211.2","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.003738765","0","0","100","0","114656.4","1368.978","121500","713342"
"3/12/2007 1:00:00 PM","0.1713812","29.99544","17.66744","15.89094","0.1514384","2473.769","20.32902","0","0","61439.74","61439.74","0","-3","0","0","0","0","61439.74","4.026334","0","0.00000000001455192","2473.769","64673.41","61439.74","0","0","0","711630.8","0","62199.64","-62199.64","872091.7","93.00765","0.003738765","0","0","100","0","67583.72","1979.015","0","714104.6"
"3/12/2007 2:00:00 PM","0.07781516","26.16713","34.0715","30.57271","0.06674622","1090.31","21.74879","0","0","54786.98","54786.98","0","-3","0","0","0","0","54786.98","1.990089","0","0.000000000007275958","1090.31","57670.5","54786.98","0","0","69110.71","649431.1","0","56580.19","-56580.19","812450.9","86.64703","0.003738765","0","0","100","0","60265.67","872.2479","0","650521.4"
"3/12/2007 3:00:00 PM","0.04030475","20.34935","49.08421","45.45165","0.03430304","560.3455","16.29037","121500","0","52130.01","52130.01","0","-3","0","0","0","0","52130.01","234.146","0","0","122060.3","0","0","69369.99","65901.49","131977.6","592850.9","66461.84","0","66461.84","875502.2","93.37138","0.003725096","0","0","100","0","118093","448.2764","121500","593411.3"
"3/12/2007 4:00:00 PM","0.04506967","13.09362","62.75316","60.38088","0.03893371","635.9882","13.46567","121500","0","47161.7","47161.7","0","-3","0","0","0","0","47161.7","258.9729","6043.813","0","122136","0","0","68294.49","64879.77","65515.76","652666.6","65515.76","0","65515.76","937655.9","100","0.00371172","0","0","100","0","112627.9","508.7905","121500","653302.6"
"3/12/2007 5:00:00 PM","0.02063118","4.913346","75.44129","75.3287","0.01824047","297.961","13.69554","121500","0","57074.96","57074.96","0","-3","0","0","0","0","57074.96","213.4","64723","0","121798","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","123532.5","238.3688","121500","711928.8"
"3/12/2007 6:00:00 PM","0.0006897078","0","87.6467","90","0","0","19.08433","121500","0","28591.77","28591.77","0","-3","0","0","0","0","28591.77","424.9474","92908.23","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","92200.95","0","121500","711630.8"
"3/12/2007 7:00:00 PM","0","0","99.9215","90","0","0","18.58508","121500","0","95813.16","95813.16","0","-3","0","0","0","0","95813.16","126.8093","25686.85","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","166144.5","0","121500","711630.8"
"3/12/2007 8:00:00 PM","0","0","112.8554","90","0","0","13.89653","121500","0","87836.63","87836.63","0","-3","0","0","0","0","87836.63","138.325","33663.37","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","157370.3","0","121500","711630.8"
"3/12/2007 9:00:00 PM","0","0","127.0602","90","0","0","15.35836","121500","0","65018.12","65018.12","0","-3","0","0","0","0","65018.12","186.871","56481.88","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","132269.9","0","121500","711630.8"
"3/12/2007 10:00:00 PM","0","0","143.0683","90","0","0","15.8311","121500","0","40680.53","40680.53","0","-3","0","0","0","0","40680.53","298.6687","80819.48","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","105498.6","0","121500","711630.8"
"3/12/2007 11:00:00 PM","0","0","161.0431","90","0","0","15.13588","121500","0","33338.36","33338.36","0","-3","0","0","0","0","33338.36","364.4451","88161.64","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","97422.2","0","121500","711630.8"
"3/13/2007 12:00:00 AM","0","0","-179.5446","90","0","0","14.4716","121500","0","13799.75","13799.75","0","-3","0","0","0","0","13799.75","880.451","107700.3","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","75929.72","0","121500","711630.8"
"3/13/2007 1:00:00 AM","0","0","-160.3461","90","0","0","12.28387","121500","0","14222.9","14222.9","0","-3","0","0","0","0","14222.9","854.256","107277.1","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","76395.2","0","121500","711630.8"
"3/13/2007 2:00:00 AM","0","0","-142.5203","90","0","0","13.8342","121500","0","12080.61","12080.61","0","-3","0","0","0","0","12080.61","1005.744","109419.4","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","74038.67","0","121500","711630.8"
"3/13/2007 3:00:00 AM","0","0","-126.6362","90","0","0","12.4362","121500","0","10954.06","10954.06","0","-3","0","0","0","0","10954.06","1109.177","110545.9","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","72799.47","0","121500","711630.8"
"3/13/2007 4:00:00 AM","0","0","-112.5151","90","0","0","16.25858","121500","0","6249.168","6249.168","0","-3","0","0","0","0","6249.168","1944.259","115250.8","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","67624.09","0","121500","711630.8"
"3/13/2007 5:00:00 AM","0","0","-99.62666","90","0","0","16.19899","121500","0","14143.12","14143.12","0","-3","0","0","0","0","14143.12","859.075","107356.9","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","76307.43","0","121500","711630.8"
"3/13/2007 6:00:00 AM","0.001064507","0","-87.36472","90","0","0","10.64602","121379.1","0","23746.68","23746.68","0","-3","0","0","0","0","23746.68","511.1414","97632.45","0","121379.1","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00371172","0","0","100","0","86810.92","0","121379.1","711630.8"
